TOT,Latent Space,Jump,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
3,True,1s,3,1,2,2,full,0.4551851851851852,0.0524845293323172,0.5925925925925926,0.3580246913580246,24.0,9.0,24.0,24.0,0.7272727272727273,0.5,0.5925925925925926
3,True,1s,3,1,2,2,diag,0.4674074074074075,0.0419033515401114,0.6049382716049383,0.382716049382716,26.0,7.0,23.0,25.0,0.7878787878787878,0.5098039215686274,0.6190476190476191
3,True,1s,3,1,2,2,spherical,0.4858024691358025,0.0478902558374477,0.6296296296296297,0.3580246913580246,25.0,8.0,26.0,22.0,0.7575757575757576,0.5319148936170213,0.625
3,True,1s,3,1,2,3,full,,,,,,,,,,,
3,True,1s,3,1,2,3,diag,0.4566666666666668,0.0338323416776429,0.5432098765432098,0.3703703703703703,32.0,1.0,12.0,36.0,0.9696969696969696,0.4705882352941176,0.6336633663366337
3,True,1s,3,1,2,3,spherical,0.4423456790123456,0.0428042691385484,0.5679012345679012,0.3333333333333333,30.0,3.0,16.0,32.0,0.9090909090909092,0.4838709677419355,0.631578947368421
3,True,1s,3,1,2,4,full,,,,,,,,,,,
3,True,1s,3,1,2,4,diag,0.4441975308641975,0.0252395926480012,0.5185185185185185,0.382716049382716,32.0,1.0,10.0,38.0,0.9696969696969696,0.4571428571428571,0.6213592233009709
3,True,1s,3,1,2,4,spherical,0.431358024691358,0.0313696877309472,0.5185185185185185,0.345679012345679,30.0,3.0,12.0,36.0,0.9090909090909092,0.4545454545454545,0.6060606060606061
3,True,1s,3,1,3,1,full,0.4917283950617284,0.0487319778981666,0.6049382716049383,0.3703703703703703,13.0,20.0,36.0,12.0,0.3939393939393939,0.52,0.4482758620689654
3,True,1s,3,1,3,1,diag,0.4943209876543209,0.052375952112599,0.654320987654321,0.3950617283950617,19.0,14.0,34.0,14.0,0.5757575757575758,0.5757575757575758,0.5757575757575758
3,True,1s,3,1,3,1,spherical,0.5162962962962964,0.0455413340577322,0.6049382716049383,0.4074074074074074,17.0,16.0,32.0,16.0,0.5151515151515151,0.5151515151515151,0.5151515151515151
3,True,1s,3,1,3,2,full,,,,,,,,,,,
3,True,1s,3,1,3,2,diag,0.4579012345679012,0.0356572191975524,0.5308641975308642,0.345679012345679,30.0,3.0,13.0,35.0,0.9090909090909092,0.4615384615384615,0.6122448979591837
3,True,1s,3,1,3,2,spherical,0.4534567901234568,0.0394619737320324,0.5555555555555556,0.345679012345679,31.0,2.0,14.0,34.0,0.9393939393939394,0.4769230769230769,0.6326530612244897
3,True,1s,3,1,3,3,full,,,,,,,,,,,
3,True,1s,3,1,3,3,diag,0.4411111111111112,0.0236093156744936,0.4938271604938271,0.382716049382716,31.0,2.0,9.0,39.0,0.9393939393939394,0.4428571428571428,0.6019417475728155
3,True,1s,3,1,3,3,spherical,0.4254320987654321,0.0342765499687838,0.4938271604938271,0.3086419753086419,30.0,3.0,10.0,38.0,0.9090909090909092,0.4411764705882353,0.5940594059405941
3,True,1s,3,1,3,4,full,,,,,,,,,,,
3,True,1s,3,1,3,4,diag,0.4450617283950617,0.0248988197902453,0.5185185185185185,0.4074074074074074,33.0,0.0,9.0,39.0,1.0,0.4583333333333333,0.6285714285714286
3,True,1s,3,1,3,4,spherical,0.4222222222222223,0.0261308771463169,0.4814814814814814,0.345679012345679,29.0,4.0,10.0,38.0,0.8787878787878788,0.4328358208955223,0.58
3,True,1s,3,1,4,1,full,0.4596296296296296,0.0552351528967845,0.5925925925925926,0.3333333333333333,25.0,8.0,23.0,25.0,0.7575757575757576,0.5,0.6024096385542169
3,True,1s,3,1,4,1,diag,0.475679012345679,0.0421005756100454,0.6296296296296297,0.3703703703703703,23.0,10.0,28.0,20.0,0.696969696969697,0.5348837209302325,0.6052631578947368
3,True,1s,3,1,4,1,spherical,0.4865432098765432,0.0415407791925525,0.5802469135802469,0.382716049382716,25.0,8.0,22.0,26.0,0.7575757575757576,0.4901960784313725,0.5952380952380952
3,True,1s,3,1,4,2,full,,,,,,,,,,,
3,True,1s,3,1,4,2,diag,0.4475308641975308,0.0272375450282842,0.5308641975308642,0.382716049382716,32.0,1.0,11.0,37.0,0.9696969696969696,0.463768115942029,0.6274509803921569
3,True,1s,3,1,4,2,spherical,0.4366666666666666,0.0315071306793523,0.5185185185185185,0.3703703703703703,28.0,5.0,14.0,34.0,0.8484848484848485,0.4516129032258064,0.5894736842105264
3,True,1s,3,1,4,3,full,,,,,,,,,,,
3,True,1s,3,1,4,3,diag,0.4493827160493827,0.0249370492305236,0.5061728395061729,0.382716049382716,31.0,2.0,10.0,38.0,0.9393939393939394,0.4492753623188406,0.6078431372549019
3,True,1s,3,1,4,3,spherical,0.4220987654320987,0.0254629442573818,0.4691358024691358,0.345679012345679,32.0,1.0,6.0,42.0,0.9696969696969696,0.4324324324324324,0.5981308411214954
3,True,1s,3,1,4,4,full,,,,,,,,,,,
3,True,1s,3,1,4,4,diag,0.4449382716049383,0.0218012247453275,0.4938271604938271,0.3950617283950617,31.0,2.0,9.0,39.0,0.9393939393939394,0.4428571428571428,0.6019417475728155
3,True,1s,3,1,4,4,spherical,0.4191358024691358,0.0251424837708843,0.4814814814814814,0.3580246913580246,32.0,1.0,7.0,41.0,0.9696969696969696,0.4383561643835616,0.6037735849056604
3,True,1s,3,2,1,1,full,,,,,,,,,,,
3,True,1s,3,2,1,1,diag,0.573827160493827,0.0233904194227951,0.6296296296296297,0.5061728395061729,4.0,29.0,47.0,1.0,0.1212121212121212,0.8,0.2105263157894737
3,True,1s,3,2,1,1,spherical,0.5675308641975308,0.0363917029456727,0.6419753086419753,0.4691358024691358,4.0,29.0,48.0,0.0,0.1212121212121212,1.0,0.2162162162162162
3,True,1s,3,2,1,2,full,,,,,,,,,,,
3,True,1s,3,2,1,2,diag,0.5648148148148148,0.0272375450282842,0.6172839506172839,0.4691358024691358,3.0,30.0,47.0,1.0,0.0909090909090909,0.75,0.1621621621621621
3,True,1s,3,2,1,2,spherical,0.5839506172839505,0.0283413340327135,0.6296296296296297,0.5061728395061729,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,True,1s,3,2,1,3,full,,,,,,,,,,,
3,True,1s,3,2,1,3,diag,0.5730864197530863,0.0332270826050423,0.6419753086419753,0.4814814814814814,7.0,26.0,45.0,3.0,0.2121212121212121,0.7,0.3255813953488372
3,True,1s,3,2,1,3,spherical,0.5712345679012345,0.0360719952756172,0.6419753086419753,0.4691358024691358,12.0,21.0,40.0,8.0,0.3636363636363636,0.6,0.4528301886792453
3,True,1s,3,2,1,4,full,,,,,,,,,,,
3,True,1s,3,2,1,4,diag,0.5592592592592591,0.046275715590102,0.6666666666666666,0.3580246913580246,11.0,22.0,43.0,5.0,0.3333333333333333,0.6875,0.4489795918367347
3,True,1s,3,2,1,4,spherical,0.567037037037037,0.0410669692207929,0.6419753086419753,0.4814814814814814,8.0,25.0,44.0,4.0,0.2424242424242424,0.6666666666666666,0.3555555555555555
3,True,1s,3,2,2,1,full,,,,,,,,,,,
3,True,1s,3,2,2,1,diag,0.5718518518518517,0.0253540694380117,0.6296296296296297,0.5185185185185185,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,True,1s,3,2,2,1,spherical,0.585185185185185,0.0287948241720755,0.654320987654321,0.5185185185185185,9.0,24.0,44.0,4.0,0.2727272727272727,0.6923076923076923,0.391304347826087
3,True,1s,3,2,2,2,full,,,,,,,,,,,
3,True,1s,3,2,2,2,diag,0.5551851851851851,0.0433139839322676,0.6666666666666666,0.4320987654320987,14.0,19.0,40.0,8.0,0.4242424242424242,0.6363636363636364,0.5090909090909091
3,True,1s,3,2,2,2,spherical,0.5624691358024692,0.0339144588595755,0.6296296296296297,0.4814814814814814,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,True,1s,3,2,2,3,full,,,,,,,,,,,
3,True,1s,3,2,2,3,diag,0.5037037037037035,0.045828916526594,0.6172839506172839,0.382716049382716,20.0,13.0,30.0,18.0,0.6060606060606061,0.5263157894736842,0.5633802816901409
3,True,1s,3,2,2,3,spherical,0.5344444444444444,0.0514177893004576,0.691358024691358,0.3950617283950617,16.0,17.0,40.0,8.0,0.4848484848484848,0.6666666666666666,0.5614035087719298
3,True,1s,3,2,2,4,full,,,,,,,,,,,
3,True,1s,3,2,2,4,diag,0.4651851851851852,0.0468771788600958,0.5802469135802469,0.3703703703703703,25.0,8.0,22.0,26.0,0.7575757575757576,0.4901960784313725,0.5952380952380952
3,True,1s,3,2,2,4,spherical,0.5007407407407407,0.0628859369081347,0.654320987654321,0.2962962962962963,25.0,8.0,28.0,20.0,0.7575757575757576,0.5555555555555556,0.6410256410256411
3,True,1s,3,2,3,1,full,,,,,,,,,,,
3,True,1s,3,2,3,1,diag,0.5545679012345679,0.0329738272196596,0.6296296296296297,0.4567901234567901,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,True,1s,3,2,3,1,spherical,0.5751851851851852,0.0347918232461587,0.654320987654321,0.4691358024691358,5.0,28.0,48.0,0.0,0.1515151515151515,1.0,0.2631578947368421
3,True,1s,3,2,3,2,full,,,,,,,,,,,
3,True,1s,3,2,3,2,diag,0.5150617283950616,0.0516185226375832,0.6296296296296297,0.4074074074074074,26.0,7.0,25.0,23.0,0.7878787878787878,0.5306122448979592,0.6341463414634148
3,True,1s,3,2,3,2,spherical,0.5407407407407407,0.0567901234567901,0.691358024691358,0.419753086419753,19.0,14.0,37.0,11.0,0.5757575757575758,0.6333333333333333,0.6031746031746033
3,True,1s,3,2,3,3,full,,,,,,,,,,,
3,True,1s,3,2,3,3,diag,0.4612345679012344,0.0443936609729716,0.5555555555555556,0.3580246913580246,26.0,7.0,19.0,29.0,0.7878787878787878,0.4727272727272727,0.5909090909090909
3,True,1s,3,2,3,3,spherical,0.4902469135802468,0.0433083533923406,0.5925925925925926,0.3580246913580246,24.0,9.0,24.0,24.0,0.7272727272727273,0.5,0.5925925925925926
3,True,1s,3,2,3,4,full,,,,,,,,,,,
3,True,1s,3,2,3,4,diag,0.4651851851851852,0.0371553665303243,0.5679012345679012,0.382716049382716,26.0,7.0,20.0,28.0,0.7878787878787878,0.4814814814814814,0.5977011494252873
3,True,1s,3,2,3,4,spherical,0.4754320987654321,0.0419569676705467,0.5555555555555556,0.3703703703703703,26.0,7.0,19.0,29.0,0.7878787878787878,0.4727272727272727,0.5909090909090909
3,True,1s,3,2,4,1,full,,,,,,,,,,,
3,True,1s,3,2,4,1,diag,0.5439506172839504,0.0440939540875519,0.654320987654321,0.4320987654320987,8.0,25.0,45.0,3.0,0.2424242424242424,0.7272727272727273,0.3636363636363636
3,True,1s,3,2,4,1,spherical,0.5587654320987654,0.0461477452109049,0.6666666666666666,0.4320987654320987,13.0,20.0,41.0,7.0,0.3939393939393939,0.65,0.490566037735849
3,True,1s,3,2,4,2,full,,,,,,,,,,,
3,True,1s,3,2,4,2,diag,0.4802469135802468,0.0486520012228099,0.5802469135802469,0.3703703703703703,29.0,4.0,18.0,30.0,0.8787878787878788,0.4915254237288136,0.6304347826086957
3,True,1s,3,2,4,2,spherical,0.5000000000000001,0.0494906228464875,0.6172839506172839,0.3703703703703703,26.0,7.0,24.0,24.0,0.7878787878787878,0.52,0.6265060240963856
3,True,1s,3,2,4,3,full,,,,,,,,,,,
3,True,1s,3,2,4,3,diag,0.4644444444444444,0.0426517749503664,0.5679012345679012,0.3580246913580246,29.0,4.0,17.0,31.0,0.8787878787878788,0.4833333333333333,0.6236559139784946
3,True,1s,3,2,4,3,spherical,0.4832098765432098,0.0454957953910299,0.5925925925925926,0.382716049382716,28.0,5.0,20.0,28.0,0.8484848484848485,0.5,0.6292134831460674
3,True,1s,3,2,4,4,full,,,,,,,,,,,
3,True,1s,3,2,4,4,diag,0.4545679012345679,0.0397898763892231,0.5432098765432098,0.345679012345679,32.0,1.0,12.0,36.0,0.9696969696969696,0.4705882352941176,0.6336633663366337
3,True,1s,3,2,4,4,spherical,0.4585185185185185,0.0353965925250409,0.5432098765432098,0.3703703703703703,26.0,7.0,18.0,30.0,0.7878787878787878,0.4642857142857143,0.5842696629213484
3,True,1s,3,3,1,1,full,,,,,,,,,,,
3,True,1s,3,3,1,1,diag,0.5780246913580246,0.0201639371686165,0.6049382716049383,0.5185185185185185,3.0,30.0,46.0,2.0,0.0909090909090909,0.6,0.1578947368421052
3,True,1s,3,3,1,1,spherical,0.5777777777777776,0.0236186746539617,0.654320987654321,0.5185185185185185,5.0,28.0,48.0,0.0,0.1515151515151515,1.0,0.2631578947368421
3,True,1s,3,3,1,2,full,,,,,,,,,,,
3,True,1s,3,3,1,2,diag,0.5744444444444443,0.0192414447523859,0.6296296296296297,0.5185185185185185,3.0,30.0,48.0,0.0,0.0909090909090909,1.0,0.1666666666666666
3,True,1s,3,3,1,2,spherical,0.5877777777777776,0.0201272434519544,0.654320987654321,0.5308641975308642,5.0,28.0,48.0,0.0,0.1515151515151515,1.0,0.2631578947368421
3,True,1s,3,3,1,3,full,,,,,,,,,,,
3,True,1s,3,3,1,3,diag,0.5737037037037036,0.0238405898315825,0.6172839506172839,0.5061728395061729,5.0,28.0,45.0,3.0,0.1515151515151515,0.625,0.2439024390243902
3,True,1s,3,3,1,3,spherical,0.5803703703703704,0.0216310248154797,0.6296296296296297,0.5185185185185185,3.0,30.0,48.0,0.0,0.0909090909090909,1.0,0.1666666666666666
3,True,1s,3,3,1,4,full,,,,,,,,,,,
3,True,1s,3,3,1,4,diag,0.5659259259259258,0.0306272385251075,0.6296296296296297,0.4567901234567901,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,True,1s,3,3,1,4,spherical,0.571111111111111,0.0310669881118678,0.6419753086419753,0.4814814814814814,7.0,26.0,45.0,3.0,0.2121212121212121,0.7,0.3255813953488372
3,True,1s,3,3,2,1,full,,,,,,,,,,,
3,True,1s,3,3,2,1,diag,0.5733333333333334,0.0227187330674537,0.6172839506172839,0.5061728395061729,2.0,31.0,48.0,0.0,0.0606060606060606,1.0,0.1142857142857143
3,True,1s,3,3,2,1,spherical,0.5755555555555555,0.0272042296576015,0.6296296296296297,0.5061728395061729,3.0,30.0,48.0,0.0,0.0909090909090909,1.0,0.1666666666666666
3,True,1s,3,3,2,2,full,,,,,,,,,,,
3,True,1s,3,3,2,2,diag,0.5737037037037037,0.0345879571448553,0.654320987654321,0.4938271604938271,8.0,25.0,45.0,3.0,0.2424242424242424,0.7272727272727273,0.3636363636363636
3,True,1s,3,3,2,2,spherical,0.5809876543209876,0.0296203689231588,0.654320987654321,0.5185185185185185,5.0,28.0,48.0,0.0,0.1515151515151515,1.0,0.2631578947368421
3,True,1s,3,3,2,3,full,,,,,,,,,,,
3,True,1s,3,3,2,3,diag,0.5487654320987655,0.0427800491086387,0.6666666666666666,0.4444444444444444,15.0,18.0,39.0,9.0,0.4545454545454545,0.625,0.5263157894736842
3,True,1s,3,3,2,3,spherical,0.5793827160493826,0.0430598807509381,0.6790123456790124,0.4814814814814814,18.0,15.0,37.0,11.0,0.5454545454545454,0.6206896551724138,0.5806451612903226
3,True,1s,3,3,2,4,full,,,,,,,,,,,
3,True,1s,3,3,2,4,diag,0.5119753086419753,0.0526237373729893,0.6296296296296297,0.345679012345679,17.0,16.0,34.0,14.0,0.5151515151515151,0.5483870967741935,0.53125
3,True,1s,3,3,2,4,spherical,0.5579012345679012,0.0460841228637909,0.691358024691358,0.4074074074074074,20.0,13.0,36.0,12.0,0.6060606060606061,0.625,0.6153846153846154
3,True,1s,3,3,3,1,full,,,,,,,,,,,
3,True,1s,3,3,3,1,diag,0.5733333333333333,0.0313939718137081,0.6419753086419753,0.4320987654320987,7.0,26.0,45.0,3.0,0.2121212121212121,0.7,0.3255813953488372
3,True,1s,3,3,3,1,spherical,0.5743209876543209,0.0251488481511332,0.6172839506172839,0.5061728395061729,4.0,29.0,46.0,2.0,0.1212121212121212,0.6666666666666666,0.2051282051282051
3,True,1s,3,3,3,2,full,,,,,,,,,,,
3,True,1s,3,3,3,2,diag,0.5545679012345679,0.0423613331753382,0.6666666666666666,0.4691358024691358,13.0,20.0,41.0,7.0,0.3939393939393939,0.65,0.490566037735849
3,True,1s,3,3,3,2,spherical,0.5775308641975309,0.042357735029289,0.6666666666666666,0.4691358024691358,15.0,18.0,39.0,9.0,0.4545454545454545,0.625,0.5263157894736842
3,True,1s,3,3,3,3,full,,,,,,,,,,,
3,True,1s,3,3,3,3,diag,0.4991358024691358,0.0571980784629224,0.6666666666666666,0.3209876543209876,26.0,7.0,28.0,20.0,0.7878787878787878,0.5652173913043478,0.6582278481012658
3,True,1s,3,3,3,3,spherical,0.5404938271604938,0.051396590458369,0.7160493827160493,0.4074074074074074,21.0,12.0,37.0,11.0,0.6363636363636364,0.65625,0.6461538461538462
3,True,1s,3,3,3,4,full,,,,,,,,,,,
3,True,1s,3,3,3,4,diag,0.4888888888888889,0.0517341403450789,0.654320987654321,0.3580246913580246,23.0,10.0,30.0,18.0,0.696969696969697,0.5609756097560976,0.6216216216216217
3,True,1s,3,3,3,4,spherical,0.5234567901234568,0.0494752219987997,0.6666666666666666,0.345679012345679,22.0,11.0,32.0,16.0,0.6666666666666666,0.5789473684210527,0.619718309859155
3,True,1s,3,3,4,1,full,,,,,,,,,,,
3,True,1s,3,3,4,1,diag,0.5693827160493826,0.039555524729878,0.654320987654321,0.4320987654320987,7.0,26.0,46.0,2.0,0.2121212121212121,0.7777777777777778,0.3333333333333333
3,True,1s,3,3,4,1,spherical,0.5744444444444443,0.032403821083161,0.6666666666666666,0.4691358024691358,9.0,24.0,45.0,3.0,0.2727272727272727,0.75,0.3999999999999999
3,True,1s,3,3,4,2,full,,,,,,,,,,,
3,True,1s,3,3,4,2,diag,0.5128395061728396,0.0491171873665687,0.6666666666666666,0.382716049382716,17.0,16.0,37.0,11.0,0.5151515151515151,0.6071428571428571,0.5573770491803278
3,True,1s,3,3,4,2,spherical,0.5525925925925926,0.0468524618122594,0.6666666666666666,0.4320987654320987,24.0,9.0,30.0,18.0,0.7272727272727273,0.5714285714285714,0.64
3,True,1s,3,3,4,3,full,,,,,,,,,,,
3,True,1s,3,3,4,3,diag,0.4891358024691357,0.049221341264833,0.6419753086419753,0.3703703703703703,28.0,5.0,24.0,24.0,0.8484848484848485,0.5384615384615384,0.6588235294117647
3,True,1s,3,3,4,3,spherical,0.5198765432098764,0.0424768511510299,0.6419753086419753,0.4444444444444444,24.0,9.0,28.0,20.0,0.7272727272727273,0.5454545454545454,0.6233766233766234
3,True,1s,3,3,4,4,full,,,,,,,,,,,
3,True,1s,3,3,4,4,diag,0.4855555555555555,0.0446516090883376,0.5925925925925926,0.382716049382716,24.0,9.0,24.0,24.0,0.7272727272727273,0.5,0.5925925925925926
3,True,1s,3,3,4,4,spherical,0.5041975308641974,0.0509240927466538,0.6049382716049383,0.3703703703703703,26.0,7.0,23.0,25.0,0.7878787878787878,0.5098039215686274,0.6190476190476191
3,True,1s,3,4,1,1,full,,,,,,,,,,,
3,True,1s,3,4,1,1,diag,0.5777777777777776,0.0219461590551002,0.6172839506172839,0.5185185185185185,2.0,31.0,48.0,0.0,0.0606060606060606,1.0,0.1142857142857143
3,True,1s,3,4,1,1,spherical,0.5775308641975309,0.0273606541500559,0.6419753086419753,0.5185185185185185,4.0,29.0,48.0,0.0,0.1212121212121212,1.0,0.2162162162162162
3,True,1s,3,4,1,2,full,,,,,,,,,,,
3,True,1s,3,4,1,2,diag,0.5779012345679013,0.018779640494944,0.6296296296296297,0.5308641975308642,4.0,29.0,47.0,1.0,0.1212121212121212,0.8,0.2105263157894737
3,True,1s,3,4,1,2,spherical,0.58679012345679,0.0189219431596507,0.6419753086419753,0.5432098765432098,4.0,29.0,48.0,0.0,0.1212121212121212,1.0,0.2162162162162162
3,True,1s,3,4,1,3,full,,,,,,,,,,,
3,True,1s,3,4,1,3,diag,0.57679012345679,0.0231678105792393,0.6172839506172839,0.5061728395061729,4.0,29.0,46.0,2.0,0.1212121212121212,0.6666666666666666,0.2051282051282051
3,True,1s,3,4,1,3,spherical,0.5866666666666667,0.0201714945832099,0.6296296296296297,0.5308641975308642,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,True,1s,3,4,1,4,full,,,,,,,,,,,
3,True,1s,3,4,1,4,diag,0.5818518518518517,0.0264586652406373,0.6419753086419753,0.5061728395061729,6.0,27.0,46.0,2.0,0.1818181818181818,0.75,0.2926829268292683
3,True,1s,3,4,1,4,spherical,0.5848148148148148,0.0261690540006421,0.6419753086419753,0.4814814814814814,5.0,28.0,47.0,1.0,0.1515151515151515,0.8333333333333334,0.2564102564102564
3,True,1s,3,4,2,1,full,,,,,,,,,,,
3,True,1s,3,4,2,1,diag,0.5761728395061727,0.0214584096335781,0.6296296296296297,0.5061728395061729,3.0,30.0,48.0,0.0,0.0909090909090909,1.0,0.1666666666666666
3,True,1s,3,4,2,1,spherical,0.588395061728395,0.0191433676801995,0.6419753086419753,0.5308641975308642,5.0,28.0,47.0,1.0,0.1515151515151515,0.8333333333333334,0.2564102564102564
3,True,1s,3,4,2,2,full,,,,,,,,,,,
3,True,1s,3,4,2,2,diag,0.5808641975308642,0.0290779400328737,0.6419753086419753,0.5061728395061729,6.0,27.0,46.0,2.0,0.1818181818181818,0.75,0.2926829268292683
3,True,1s,3,4,2,2,spherical,0.5803703703703703,0.0207682797771431,0.6172839506172839,0.5308641975308642,2.0,31.0,48.0,0.0,0.0606060606060606,1.0,0.1142857142857143
3,True,1s,3,4,2,3,full,,,,,,,,,,,
3,True,1s,3,4,2,3,diag,0.566543209876543,0.0372379325198225,0.6419753086419753,0.4567901234567901,9.0,24.0,43.0,5.0,0.2727272727272727,0.6428571428571429,0.3829787234042553
3,True,1s,3,4,2,3,spherical,0.582716049382716,0.0454616114556098,0.6790123456790124,0.4938271604938271,15.0,18.0,40.0,8.0,0.4545454545454545,0.6521739130434783,0.5357142857142857
3,True,1s,3,4,2,4,full,,,,,,,,,,,
3,True,1s,3,4,2,4,diag,0.5571604938271605,0.0533486203514242,0.6666666666666666,0.4444444444444444,15.0,18.0,39.0,9.0,0.4545454545454545,0.625,0.5263157894736842
